mblnr;mjahr;zeile;bwart;matnr;werks;lgort;sobkz;shkzg;bwtar;menge;meins;bustm;ummat;umwrk;umlgo
4900555135;2019;1;321;000000000001000093;E110;2300;;H;;9.9;KG;MQF7;000000000001000093;E110;2300
4900555135;2019;2;321;000000000001000093;E110;2300;;S;;9.9;KG;MQF7;000000000001000093;E110;2300
4900555136;2019;1;321;000000000001000123;E110;2300;;H;;60;KG;MQF7;000000000001000123;E110;2300
4900555136;2019;2;321;000000000001000123;E110;2300;;S;;60;KG;MQF7;000000000001000123;E110;2300
4900555140;2019;1;931;000000000001000123;E110;2300;;H;;60;KG;MA01;;;
4900555147;2019;1;931;000000000001000207;E110;1300;;H;;3160;KG;MA01;;;
4900555148;2019;1;931;000000000001000207;E110;1300;;H;;3160;KG;MA01;;;
4900555153;2019;1;601;000000000002000081;E110;1100;;H;;12270;KG;MA01;;;
4900555154;2019;1;601;000000000002000081;E110;1100;;H;;1850;KG;MA01;;;
4900555155;2019;1;311;000000000004000191;E110;1200;;H;;24140;KG;MA07;000000000004000191;E110;1200
4900555155;2019;2;311;000000000004000191;E110;1200;;S;;24140;KG;MA07;000000000004000191;E110;1200
4900555155;2019;3;311;000000000004000191;E110;1200;;H;;20440;KG;MA07;000000000004000191;E110;1200
4900555155;2019;4;311;000000000004000191;E110;1200;;S;;20440;KG;MA07;000000000004000191;E110;1200
4900555155;2019;5;311;000000000004000191;E110;1200;;H;;20440;KG;MA07;000000000004000191;E110;1200
4900555155;2019;6;311;000000000004000191;E110;1200;;S;;20440;KG;MA07;000000000004000191;E110;1200
4900555155;2019;7;311;000000000004000191;E110;1200;;H;;32841;KG;MA07;000000000004000191;E110;1200
4900555155;2019;8;311;000000000004000191;E110;1200;;S;;32841;KG;MA07;000000000004000191;E110;1200
4900555156;2019;1;311;000000000004000130;E110;1260;;H;;18572.16;KG;MA07;000000000004000130;E110;1260
4900555156;2019;2;311;000000000004000130;E110;1260;;S;;18572.16;KG;MA07;000000000004000130;E110;1260
4900555156;2019;3;311;000000000004000130;E110;1260;;H;;20570;KG;MA07;000000000004000130;E110;1260
4900555156;2019;4;311;000000000004000130;E110;1260;;S;;20570;KG;MA07;000000000004000130;E110;1260
4900555157;2019;1;971;000000000001000183;E110;2300;;H;;65;KG;MA07;000000000001000183;E110;2300
4900555157;2019;2;971;000000000001000183;E110;2300;;S;;65;KG;MA07;000000000001000183;E110;2300
4900555158;2019;1;971;000000000001000083;E110;2300;;H;;30;KG;MA07;000000000001000083;E110;2300
4900555158;2019;2;971;000000000001000083;E110;2300;;S;;30;KG;MA07;000000000001000083;E110;2300
4900555160;2019;1;321;000000000001000075;E110;2300;;H;;40;KG;MQF7;000000000001000075;E110;2300
4900555160;2019;2;321;000000000001000075;E110;2300;;S;;40;KG;MQF7;000000000001000075;E110;2300
4900555172;2019;1;321;000000000001000071;E110;1840;;H;;18044;KG;MQF7;000000000001000071;E110;1840
4900555172;2019;2;321;000000000001000071;E110;1840;;S;;18044;KG;MQF7;000000000001000071;E110;1840
4900555179;2019;2;351;000000000004300003;E110;;;S;;25000;KG;MAU2;000000000004300003;E010;1100
4900555179;2019;4;351;000000000004300010;E110;;;S;;25000;KG;MAU2;000000000004300010;E010;1100
4900555196;2019;1;931;000000000001000020;E110;1300;;H;;10.88;KG;MA01;;;
4900555197;2019;1;601;000000000001000194;E110;1300;;H;;882;KG;MA01;;;
4900555198;2019;1;601;000000000001000210;E110;1300;;H;;1764;KG;MA01;;;
4900555199;2019;1;931;000000000001000186;E110;1300;;H;;718;KG;MA01;;;
4900555211;2019;4;352;000000000004300003;E110;;;H;;4380;KG;MAU2;000000000004300003;E010;1100
4900555211;2019;6;352;000000000004300001;E110;;;H;;4900;KG;MAU2;000000000004300001;E010;1100
4900555212;2019;1;261;000000000003000002;E110;1450;;H;;4680;KG;MA01;;;
4900555213;2019;1;261;000000000004000130;E110;1240;;H;;1520;KG;MA01;;;
4900555214;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900555214;2019;2;261;000000000005000000;E110;1100;;H;;80;EA;MA01;;;
4900555215;2019;1;261;000000000003000009;E110;1550;;H;;70;KG;MA01;;;
4900555215;2019;2;261;000000000005000005;E110;1100;;H;;22;EA;MA01;;;
4900555216;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900555217;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900555218;2019;1;261;000000000003000011;E110;1570;;H;;8000;KG;MA01;;;
4900555218;2019;2;261;000000000005000002;E110;1100;;H;;40;EA;MA01;;;
4900555219;2019;1;261;000000000004000118;E110;1210;;H;;1750;KG;MA01;;;
4900555229;2019;1;321;000000000001000040;E110;1300;;H;;70;KG;MQF7;000000000001000040;E110;1300
4900555229;2019;2;321;000000000001000040;E110;1300;;S;;70;KG;MQF7;000000000001000040;E110;1300
4900555230;2019;1;321;000000000001000125;E110;1300;;H;;3700;KG;MQF7;000000000001000125;E110;1300
4900555230;2019;2;321;000000000001000125;E110;1300;;S;;3700;KG;MQF7;000000000001000125;E110;1300
4900555235;2019;1;901;000000000001900002;E110;1100;;S;;768;KG;MA01;;;
4900555237;2019;1;321;000000000001000194;E110;1300;;H;;882;KG;MQF7;000000000001000194;E110;1300
4900555237;2019;2;321;000000000001000194;E110;1300;;S;;882;KG;MQF7;000000000001000194;E110;1300
4900555238;2019;1;321;000000000001000186;E110;1300;;H;;718;KG;MQF7;000000000001000186;E110;1300
4900555238;2019;2;321;000000000001000186;E110;1300;;S;;718;KG;MQF7;000000000001000186;E110;1300
4900555240;2019;1;261;000000000003000012;E110;1480;;H;;8400;KG;MA01;;;
4900555241;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900555241;2019;2;261;000000000005000002;E110;1100;;H;;20;EA;MA01;;;
4900555242;2019;1;261;000000000004000189;E110;1450;;H;;718;KG;MA01;;;
4900555243;2019;1;261;000000000003000009;E110;1550;;H;;11100;KG;MA01;;;
4900555244;2019;1;261;000000000004000118;E110;1210;;H;;882;KG;MA01;;;
4900555245;2019;1;261;000000000006000001;E110;1100;;H;;7286.4;KG;MA01;;;
4900555245;2019;2;261;000000000004000167;E110;1100;;H;;971;KG;MA01;;;
4900555245;2019;3;261;000000000004000151;E110;1100;;H;;2.5;KG;MA01;;;
4900555245;2019;4;261;000000000003000012;E110;1470;;H;;1117.051;KG;MA01;;;
4900555246;2019;1;261;000000000004000104;E110;1100;;H;;645;KG;MA01;;;
4900555246;2019;2;261;000000000004000057;E110;1100;;H;;1558;KG;MA01;;;
4900555246;2019;3;261;000000000003000013;E110;1500;;H;;448;KG;MA01;;;
4900555247;2019;1;261;000000000004000118;E110;1210;;H;;1947;KG;MA01;;;
4900555247;2019;2;261;000000000004000077;E110;1100;;H;;4545;KG;MA01;;;
4900555247;2019;3;261;000000000003000004;E110;1430;;H;;2243;KG;MA01;;;
4900555318;2019;1;931;000000000001000186;E110;1300;;H;;718;KG;MA01;;;
4900555320;2019;1;931;000000000001000063;E110;1300;;H;;2400;KG;MA01;;;
4900555321;2019;1;601;000000000001000014;E110;1300;;H;;2000;KG;MA01;;;
4900555322;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900555323;2019;1;931;000000000001000051;E110;1300;;H;;143.616;KG;MA01;;;
4900555324;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900555325;2019;1;931;000000000001000044;E110;1300;;H;;4440;KG;MA01;;;
4900555326;2019;1;931;000000000001000056;E110;1300;;H;;4000;KG;MA01;;;
4900555326;2019;2;931;000000000001000056;E110;1300;;H;;4000;KG;MA01;;;
4900555327;2019;1;931;000000000001000042;E110;1300;;H;;740;KG;MA01;;;
4900555328;2019;1;931;000000000001000010;E110;1300;;H;;420;KG;MA01;;;
4900555329;2019;1;931;000000000001000010;E110;1300;;H;;420;KG;MA01;;;
4900555330;2019;1;931;000000000001000010;E110;1300;;H;;840;KG;MA01;;;
4900555331;2019;1;931;000000000001000061;E110;1300;;H;;700;KG;MA01;;;
4900555332;2019;1;931;000000000001000051;E110;1300;;H;;430.848;KG;MA01;;;
4900555332;2019;2;931;000000000001000051;E110;1300;;H;;430.848;KG;MA01;;;
4900555334;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900555335;2019;1;931;000000000001000183;E110;2300;;H;;65;KG;MA01;;;
4900555336;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900555337;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900555338;2019;1;939;000000000001900002;E110;1100;;H;;768;KG;MA01;;;
4900555350;2019;1;932;000000000001000207;E110;1300;;S;;3160;KG;MA01;;;
4900555351;2019;1;931;000000000001000207;E110;1300;;H;;2195;KG;MA01;;;
4900555352;2019;1;932;000000000001000207;E110;1300;;S;;3160;KG;MA01;;;
4900555353;2019;1;931;000000000001000207;E110;1300;;H;;2195;KG;MA01;;;
4900555354;2019;1;321;000000000004000191;E110;1200;;H;;20440;KG;MQF7;000000000004000191;E110;1200
4900555354;2019;2;321;000000000004000191;E110;1200;;S;;20440;KG;MQF7;000000000004000191;E110;1200
4900555355;2019;1;321;000000000004000130;E110;1260;;H;;20560;KG;MQF7;000000000004000130;E110;1260
4900555355;2019;2;321;000000000004000130;E110;1260;;S;;20560;KG;MQF7;000000000004000130;E110;1260
4900555356;2019;1;321;000000000004000189;E110;1100;;H;;1200;KG;MQF7;000000000004000189;E110;1100
4900555356;2019;2;321;000000000004000189;E110;1100;;S;;1200;KG;MQF7;000000000004000189;E110;1100
4900555357;2019;1;321;000000000004000167;E110;1100;;H;;10400;KG;MQF7;000000000004000167;E110;1100
4900555357;2019;2;321;000000000004000167;E110;1100;;S;;10400;KG;MQF7;000000000004000167;E110;1100
4900555358;2019;1;321;000000000001000003;E110;1300;;H;;4680;KG;MQF7;000000000001000003;E110;1300
4900555358;2019;2;321;000000000001000003;E110;1300;;S;;4680;KG;MQF7;000000000001000003;E110;1300
4900555364;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900555364;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900555368;2019;1;321;000000000001000188;E110;1300;;H;;11100;KG;MQF7;000000000001000188;E110;1300
4900555368;2019;2;321;000000000001000188;E110;1300;;S;;11100;KG;MQF7;000000000001000188;E110;1300
4900555374;2019;1;321;000000000001000042;E110;1300;;H;;3700;KG;MQF7;000000000001000042;E110;1300
4900555374;2019;2;321;000000000001000042;E110;1300;;S;;3700;KG;MQF7;000000000001000042;E110;1300
4900555380;2019;1;311;000000000004000130;E110;1260;;H;;12290;KG;MA07;000000000004000130;E110;1260
4900555380;2019;2;311;000000000004000130;E110;1260;;S;;12290;KG;MA07;000000000004000130;E110;1260
4900555382;2019;1;261;000000000004000130;E110;1260;;H;;12290;KG;MA01;;;
4900555382;2019;2;261;000000000004000191;E110;1200;;H;;28612;KG;MA01;;;
4900555382;2019;3;261;000000000003000009;E110;1550;;H;;11755;KG;MA01;;;
4900555385;2019;1;261;000000000003000010;E110;1410;;H;;18044;KG;MA01;;;
4900555401;2019;1;931;000000000002000096;E110;3100;;H;;400;KG;MA01;;;
4900555401;2019;2;931;000000000002000096;E110;3100;;H;;400;KG;MA01;;;
4900555402;2019;1;931;000000000002000096;E110;3100;;H;;200;KG;MA01;;;
4900555402;2019;2;931;000000000002000096;E110;3100;;H;;400;KG;MA01;;;
4900555402;2019;3;931;000000000002000096;E110;3100;;H;;200;KG;MA01;;;
4900555403;2019;1;931;000000000002000078;E110;3100;;H;;200;KG;MA01;;;
4900555403;2019;2;931;000000000002000078;E110;3100;;H;;400;KG;MA01;;;
4900555403;2019;3;931;000000000002000078;E110;3100;;H;;400;KG;MA01;;;
4900555403;2019;4;931;000000000002000078;E110;3100;;H;;200;KG;MA01;;;
4900555404;2019;1;931;000000000002000079;E110;3100;;H;;400;KG;MA01;;;
4900555404;2019;2;931;000000000002000079;E110;3100;;H;;400;KG;MA01;;;
4900555404;2019;3;931;000000000002000079;E110;3100;;H;;200;KG;MA01;;;
4900555405;2019;1;931;000000000002000059;E110;3100;;H;;20;KG;MA01;;;
4900555406;2019;1;931;000000000002000075;E110;3100;;H;;200;KG;MA01;;;
4900555407;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900555413;2019;1;933;000000000001000106;E110;2300;;H;;50;KG;MA01;;;
4900555420;2019;1;321;000000000001000031;E110;1300;;H;;1520;KG;MQF7;000000000001000031;E110;1300
4900555420;2019;2;321;000000000001000031;E110;1300;;S;;1520;KG;MQF7;000000000001000031;E110;1300
4900555423;2019;1;321;000000000001000061;E110;1300;;H;;1750;KG;MQF7;000000000001000061;E110;1300
4900555423;2019;2;321;000000000001000061;E110;1300;;S;;1750;KG;MQF7;000000000001000061;E110;1300
4900555424;2019;1;321;000000000001000063;E110;1300;;H;;8400;KG;MQF7;000000000001000063;E110;1300
4900555424;2019;2;321;000000000001000063;E110;1300;;S;;8400;KG;MQF7;000000000001000063;E110;1300
4900555433;2019;1;311;000000000004000191;E110;1200;;H;;20440;KG;MA07;000000000004000191;E110;1200
4900555433;2019;2;311;000000000004000191;E110;1200;;S;;20440;KG;MA07;000000000004000191;E110;1200
4900555433;2019;3;311;000000000004000191;E110;1200;;H;;69249;KG;MA07;000000000004000191;E110;1200
4900555433;2019;4;311;000000000004000191;E110;1200;;S;;69249;KG;MA07;000000000004000191;E110;1200
4900555434;2019;1;311;000000000004000130;E110;1260;;H;;26852.16;KG;MA07;000000000004000130;E110;1260
4900555434;2019;2;311;000000000004000130;E110;1260;;S;;26852.16;KG;MA07;000000000004000130;E110;1260
4900555434;2019;3;311;000000000004000130;E110;1260;;H;;560;KG;MA07;000000000004000130;E110;1260
4900555434;2019;4;311;000000000004000130;E110;1260;;S;;560;KG;MA07;000000000004000130;E110;1260
4900555435;2019;1;311;000000000004000130;E110;1240;;H;;4356.7;KG;MA07;000000000004000130;E110;1240
4900555435;2019;2;311;000000000004000130;E110;1240;;S;;4356.7;KG;MA07;000000000004000130;E110;1240
4900555435;2019;3;311;000000000004000130;E110;1260;;H;;20000;KG;MA07;000000000004000130;E110;1240
4900555435;2019;4;311;000000000004000130;E110;1240;;S;;20000;KG;MA07;000000000004000130;E110;1260
4900555452;2019;1;411;000000000001000039;E110;1300;;H;;14800;KG;MA07;000000000001000039;E110;9680
4900555452;2019;2;411;000000000001000039;E110;9680;;S;;14800;KG;MA07;000000000001000039;E110;1300
4900555453;2019;1;411;000000000001000039;E110;1300;;H;;14800;KG;MA07;000000000001000039;E110;9680
4900555453;2019;2;411;000000000001000039;E110;9680;;S;;14800;KG;MA07;000000000001000039;E110;1300
4900555454;2019;1;411;000000000001000039;E110;1300;;H;;14800;KG;MA07;000000000001000039;E110;9680
4900555454;2019;2;411;000000000001000039;E110;9680;;S;;14800;KG;MA07;000000000001000039;E110;1300
4900555483;2019;1;321;000000000001000162;E110;2300;;H;;101;KG;MQF7;000000000001000162;E110;2300
4900555483;2019;2;321;000000000001000162;E110;2300;;S;;101;KG;MQF7;000000000001000162;E110;2300
4900555484;2019;1;601;000000000001000162;E110;2300;;H;;100;KG;MA01;;;
4900555521;2019;1;311;000000000001000093;E110;2300;;H;;3.62;KG;MA07;000000000001000093;E110;2300
4900555521;2019;2;311;000000000001000093;E110;2300;;S;;3.62;KG;MA07;000000000001000093;E110;2300
4900555522;2019;1;311;000000000001000093;E110;2300;;H;;3.62;KG;MA07;000000000001000093;E110;2300
4900555522;2019;2;311;000000000001000093;E110;2300;;S;;3.62;KG;MA07;000000000001000093;E110;2300
4900555551;2019;1;601;000000000001000193;E110;1300;;H;;2500;KG;MA01;;;
4900555552;2019;1;601;000000000001000193;E110;1300;;H;;500;KG;MA01;;;
4900555555;2019;1;931;000000000001000018;E110;1860;;H;;15504;KG;MA01;;;
4900555556;2019;1;931;000000000001000020;E110;1300;;H;;65.28;KG;MA01;;;
4900555557;2019;1;931;000000000001000063;E110;1300;;H;;2000;KG;MA01;;;
4900555557;2019;2;931;000000000001000063;E110;1300;;H;;2000;KG;MA01;;;
4900555558;2019;1;931;000000000001000003;E110;1300;;H;;2340;KG;MA01;;;
4900555559;2019;1;601;000000000001000071;E110;1840;;H;;18044;KG;MA01;;;
4900555560;2019;1;261;000000000003000001;E110;1490;;H;;4800;KG;MA01;;;
4900555561;2019;1;261;000000000003000004;E110;1430;;H;;7560;KG;MA01;;;
4900555561;2019;2;261;000000000005000001;E110;1100;;H;;36;EA;MA01;;;
4900555562;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900555562;2019;2;261;000000000005000000;E110;1100;;H;;80;EA;MA01;;;
4900555563;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900555564;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900555565;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900555566;2019;1;261;000000000004000189;E110;1100;;H;;783.36;KG;MA01;;;
4900555566;2019;2;261;000000000005000009;E110;1100;;H;;290;EA;MA01;;;
4900555567;2019;1;261;000000000003000012;E110;1470;;H;;8400;KG;MA01;;;
4900555568;2019;1;261;000000000004000118;E110;1210;;H;;8750;KG;MA01;;;
4900555569;2019;1;261;000000000003000013;E110;1500;;H;;1000;KG;MA01;;;
4900555570;2019;1;261;000000000003000009;E110;1550;;H;;11100;KG;MA01;;;
4900555571;2019;1;261;000000000004000118;E110;1210;;H;;882;KG;MA01;;;
4900555576;2019;1;261;000000000006000001;E110;1100;;H;;7483.7;KG;MA01;;;
4900555576;2019;2;261;000000000004000167;E110;1100;;H;;1001.3;KG;MA01;;;
4900555576;2019;3;261;000000000004000151;E110;1100;;H;;2.5;KG;MA01;;;
4900555576;2019;4;261;000000000003000012;E110;1480;;H;;1128.049;KG;MA01;;;
4900555577;2019;1;261;000000000003000012;E110;1480;;H;;4000;KG;MA01;;;
4900555578;2019;1;321;000000000001000194;E110;1300;;H;;882;KG;MQF7;000000000001000194;E110;1300
4900555578;2019;2;321;000000000001000194;E110;1300;;S;;882;KG;MQF7;000000000001000194;E110;1300
4900555579;2019;1;261;000000000006000001;E110;1100;;H;;7333.7;KG;MA01;;;
4900555579;2019;2;261;000000000004000167;E110;1100;;H;;683.7;KG;MA01;;;
4900555579;2019;3;261;000000000006000004;E110;1100;;H;;41;KG;MA01;;;
4900555579;2019;4;261;000000000004000167;E110;1100;;H;;306.3;KG;MA01;;;
4900555579;2019;5;261;000000000003000011;E110;1570;;H;;792.8;KG;MA01;;;
4900555598;2019;1;321;000000000001000039;E110;1300;;H;;14800;KG;MQF7;000000000001000039;E110;1300
4900555598;2019;2;321;000000000001000039;E110;1300;;S;;14800;KG;MQF7;000000000001000039;E110;1300
4900555600;2019;2;351;000000000004300001;E110;;;S;;30000;KG;MAU2;000000000004300001;E010;1100
4900555601;2019;1;321;000000000001000001;E110;1300;;H;;4800;KG;MQF7;000000000001000001;E110;1300
4900555601;2019;2;321;000000000001000001;E110;1300;;S;;4800;KG;MQF7;000000000001000001;E110;1300
4900555603;2019;1;321;000000000001000063;E110;1300;;H;;8400;KG;MQF7;000000000001000063;E110;1300
4900555603;2019;2;321;000000000001000063;E110;1300;;S;;8400;KG;MQF7;000000000001000063;E110;1300
4900555690;2019;1;261;000000000006000001;E110;1100;;H;;7434.7;KG;MA01;;;
4900555690;2019;2;261;000000000004000167;E110;1100;;H;;994;KG;MA01;;;
4900555690;2019;3;261;000000000004000151;E110;1100;;H;;2.5;KG;MA01;;;
4900555690;2019;4;261;000000000003000012;E110;1470;;H;;976.951;KG;MA01;;;
4900555749;2019;1;311;000000000004000130;E110;1260;;H;;13314;KG;MA07;000000000004000130;E110;1260
4900555749;2019;2;311;000000000004000130;E110;1260;;S;;13314;KG;MA07;000000000004000130;E110;1260
4900555753;2019;1;321;000000000004000189;E110;1100;;H;;1200;KG;MQF7;000000000004000189;E110;1100
4900555753;2019;2;321;000000000004000189;E110;1100;;S;;1200;KG;MQF7;000000000004000189;E110;1100
4900555754;2019;1;321;000000000004000073;E110;1100;;H;;18000;KG;MQF7;000000000004000073;E110;1100
4900555754;2019;2;321;000000000004000073;E110;1100;;S;;18000;KG;MQF7;000000000004000073;E110;1100
4900555755;2019;1;321;000000000001000008;E110;1300;;H;;7560;KG;MQF7;000000000001000008;E110;1300
4900555755;2019;2;321;000000000001000008;E110;1300;;S;;7560;KG;MQF7;000000000001000008;E110;1300
4900555756;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900555756;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900555757;2019;1;321;000000000001000042;E110;1300;;H;;3700;KG;MQF7;000000000001000042;E110;1300
4900555757;2019;2;321;000000000001000042;E110;1300;;S;;3700;KG;MQF7;000000000001000042;E110;1300
4900555758;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900555758;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900555759;2019;1;321;000000000001000050;E110;1300;;H;;783.36;KG;MQF7;000000000001000050;E110;1300
4900555759;2019;2;321;000000000001000050;E110;1300;;S;;783.36;KG;MQF7;000000000001000050;E110;1300
4900555760;2019;1;601;000000000001000126;E110;1300;;H;;2450;KG;MA01;;;
4900555761;2019;1;601;000000000001000126;E110;1300;;H;;1400;KG;MA01;;;
4900555762;2019;1;601;000000000001000126;E110;1300;;H;;350;KG;MA01;;;
4900555763;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900555764;2019;1;601;000000000001000126;E110;1300;;H;;4550;KG;MA01;;;
4900555765;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900555766;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900555767;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900555768;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900555769;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900555780;2019;1;261;000000000004000130;E110;1260;;H;;13314;KG;MA01;;;
4900555780;2019;2;261;000000000004000191;E110;1200;;H;;31000;KG;MA01;;;
